Property Zip Code,Owner Type,Owner State,Homestead,Homestead Percent,HomeSEV,Land Value,Land Improvements Value,Residential Building Value,Residential Building Style,Commercial Building Value,Building Storeys,Parcel Acres,Rental,Use Type,Prop Class,Old Prop class,Year Built,USPS Vacancy,Zoning,Future Landuse,DRAFT Zone,Housing Condition 2012,Housing Condition 2014,Commercial Condition 2013,Latitude,Longitude,Hydrant Type,Ward,PRECINCT,CENTRACT,CENBLOCK,SL_Type,SL_Type2,Ed_July,Ed_March,Last_Test,Max_Lead,Med_Lead,Num_Tests,Res_Test,Sen_Test,SL_private_inspection,B_median_age_all_women,B_median_age_all_men,B_median_age_all,B_median_age_all_women_white,B_median_age_all_men_white,B_median_age_all_white,B_median_age_all_women_black,B_median_age_all_men_black,B_median_age_all_black,B_total_black_pop,B_total_white_pop,B_married_couples,B_single_women,B_married_couples_white,B_single_women_white,B_married_couples_black,B_single_women_black,B_married_couples_w_children,B_single_mothers_w_children,B_households_w_elderly,B_househod_no_elderly,B_aggregate_income,B_speak_spanish,B_speak_only_english,B_no_english,B_hispanic_household,B_imputed_rent,B_imputed_value,sl_private_type,sl_public_type
48504.0,Private,MI,Yes,100.0,0,750,0,70993,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.02753,-83.72079699999998,Other,6,35,1200,4,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,24.8,31.8,31.3,-1.0,-1.0,68.3,24.6,31.9,31.2,661,40,50,89,0,0,50,89,0,38,77,160,1534200.0,0,301,0,14.0,114.0,207.0,COPPER,LEAD
48507.0,Private,MI,No,0.0,0,1060,0,38749,ONE STORY,0.0,0,0.16399999999999998,No,Residential,RI,RI,1925,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.997523,-83.691474,Other,9,55,4000,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.4,30.0,36.1,39.3,30.0,36.7,15.2,46.7,27.5,124,743,96,77,86,49,10,28,45,66,70,237,8713300.0,0,537,0,41.0,185.0,263.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,11700,14142,0,9272,ONE STORY,0.0,0,0.23,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.006151,-83.647722,T.C.,7,47,3100,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,53.2,46.2,49.4,47.5,46.6,47.2,55.5,47.7,51.4,770,160,120,191,29,17,82,145,36,107,194,275,1063400.0,6,639,0,15.0,167.0,138.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,1927,0,30060,ONE STORY,0.0,0,0.133,Yes,Residential,RI,RI,1955,N,B,Green Neighborhood,GN-1,Good,Good, ,43.026154999999996,-83.665942,Dar,7,43,2600,3,1,0,0.0,0.0,MAR2016,0.0,0.0,1.0,1.0,0.0,None,43.8,32.7,43.1,44.4,43.4,43.9,25.3,6.7,8.0,140,809,86,97,86,78,0,19,0,79,72,277,9299000.0,38,568,0,71.0,159.0,199.0,UNKNOWN,COPPER
48507.0,Private,MI,Yes,100.0,8800,2700,0,58067,ONE STORY,0.0,0,0.10300000000000001,No,Residential,RI,RI,1948,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.984995,-83.681591,Dar,9,60,3500,1,1,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,Copper,36.7,36.2,36.5,40.8,40.6,40.7,16.0,26.4,26.2,230,944,128,72,128,37,0,35,27,64,100,393,21564600.0,26,867,0,27.0,112.0,274.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,8000,1776,0,62427,ONE STORY,0.0,0,0.11800000000000001,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.045411,-83.651241,T.C.,4,21,2400,1,1,0,0.0,0.0,FEB2016,2.0,0.0,1.0,1.0,0.0,None,28.5,32.4,29.5,27.3,47.1,32.6,-1.0,12.3,15.2,171,758,105,131,105,105,0,26,0,153,78,391,12247700.0,0,825,0,40.0,105.0,278.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,8800,750,0,47698,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1950,N,A2,Mixed Residential,MR-1,Good,Good, ,43.0625287,-83.70683170000002,T.C.,1,4,400,1,1,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,34.6,33.6,33.6,-1.0,-1.0,-1.0,34.6,33.5,33.6,508,4,114,13,0,0,114,13,22,25,41,150,,4,261,0,11.0,110.0,203.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,7900,1060,0,56929,ONE STORY,0.0,0,0.16399999999999998,No,Residential,RI,RI,1928,N,A2,Traditional Neighborhood,TN-2,Poor,Good, ,42.996525,-83.692515,T.C.,9,55,4000,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,36.4,30.0,36.1,39.3,30.0,36.7,15.2,46.7,27.5,124,743,96,77,86,49,10,28,45,66,70,237,8713300.0,0,537,0,41.0,185.0,263.0,COPPER,LEAD
48504.0,Public,WI,Yes,100.0,0,1585,0,66261,ONE STORY,0.0,0,0.128,No,Residential,RI,RI,1942,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.040251,-83.72715,A.D.,2,11,900,2,8,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.5,24.7,31.5,-1.0,50.4,51.4,33.7,24.1,29.8,993,45,64,177,17,0,47,177,30,88,102,179,,19,561,0,13.0,81.0,305.0,GALVANIZED,LEAD
48532.0,Land Bank,MI,No,0.0,0,7000,0,16126,TWO UNIT,0.0,0,0.11,No,Residential,RI,RI,1961,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.998413899999996,-83.7376,Dar,8,48,3600,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.3,54.9,54.1,46.2,54.9,54.0,-1.0,-1.0,-1.0,36,810,204,40,204,24,0,16,49,11,187,179,15375000.0,0,314,0,15.0,76.0,326.0,COPPER,LEAD
48504.0,Private,MI,Yes,100.0,10700,749,0,57868,TWO STORY,0.0,0,0.114,No,Residential,RI,RI,1929,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.030099,-83.71986,A.D.,6,35,1200,4,5,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,24.8,31.8,31.3,-1.0,-1.0,68.3,24.6,31.9,31.2,661,40,50,89,0,0,50,89,0,38,77,160,1534200.0,0,301,0,14.0,114.0,207.0,COPPER,LEAD
48505.0,Private,MI,Yes,100.0,0,415,0,16734,TWO STORY,0.0,0,0.099,Yes,Residential,RI,RI,1928,N,B,Green Neighborhood,GN-1,Good,Good, ,43.04219500000001,-83.700144,Other,3,18,1100,2,10,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,37.2,37.5,37.3,-1.0,17.7,17.7,37.2,37.5,37.4,299,7,20,22,0,0,20,22,25,29,40,79,-1.0,0,217,0,5.0,136.0,132.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,9500,2739,0,14843,ONE STORY,0.0,0,0.138,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.008124,-83.660023,T.C.,7,46,3200,3,1,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,None,51.4,44.7,46.8,-1.0,-1.0,46.3,51.9,42.5,51.3,354,125,25,61,0,0,20,61,35,41,172,145,,0,284,0,1.0,50.0,241.0,COPPER,COPPER
48507.0,Private,MI,No,0.0,0,3000,0,72760,CAPECOD,0.0,0,0.092,No,Residential,RI,RI,1928,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,42.995118,-83.69465,Dar,8,54,13500,2,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.5,31.0,31.6,38.1,31.8,34.6,17.0,9.8,16.9,718,1477,170,322,170,151,0,171,53,221,252,506,14373600.0,0,1091,0,,,,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,36300,22281,0,138992,TWO STORY,0.0,0,0.125,No,Residential,RI,RI,1931,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.014323,-83.66700999999998,T.C.,7,42,3000,3,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,44.8,36.4,37.9,50.7,48.1,48.5,11.0,33.5,21.4,372,1101,233,129,196,71,24,58,102,99,283,493,33941100.0,9,972,0,24.0,85.0,195.0,GALVANIZED,LEAD
48506.0,Private,MI,Yes,100.0,9000,820,0,73706,CAPECOD,0.0,0,0.096,No,Residential,RI,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.031591999999996,-83.656899,T.C.,4,24,2600,5,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,41.7,43.6,43.3,43.7,48.0,47.6,20.5,11.9,15.3,103,427,54,25,54,15,0,10,25,37,89,232,7730600.0,74,539,0,26.0,97.0,282.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,8858,0,14936,ONE STORY,0.0,0,0.262,No,Residential,RI,RI,1956,N,A2,Traditional Neighborhood,TN-2,Poor,Good, ,43.050540999999996,-83.65228499999998,T.C.,4,21,2400,1,1,1,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.5,32.4,29.5,27.3,47.1,32.6,-1.0,12.3,15.2,171,758,105,131,105,105,0,26,0,153,78,391,12247700.0,0,825,0,40.0,105.0,278.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,11200,586,0,22163,TWO STORY,0.0,0,0.105,No,Residential,RI,RI,0,Y,B,Green Neighborhood,GN-1, ,Good, ,43.049347,-83.70070299999998,Other,3,15,800,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.3,52.2,38.1,2.0,-1.0,19.3,47.1,52.2,47.5,501,51,83,79,0,22,83,57,15,62,105,146,,0,385,0,7.0,221.0,209.0,COPPER,LEAD
48506.0,Private,MI,Yes,100.0,8100,2459,0,44551,CAPECOD,0.0,0,0.145,No,Residential,RI,RI,2,N,B,Green Neighborhood,GN-1,Good,Good, ,43.032519,-83.670506,T.C.,5,43,2600,2,5,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,37.5,26.2,29.3,39.5,26.5,29.7,-1.0,-1.0,11.9,54,474,49,39,49,27,0,12,36,10,40,100,3826000.0,0,102,0,38.0,144.0,94.0,COPPER,LEAD
48505.0,Private,MI,No,0.0,0,615,0,19970,ONE STORY,0.0,0,0.096,Yes,Residential,RI,RI,0,N,A2,Green Neighborhood,GN-1,Good,Fair, ,43.067766799999994,-83.70786140000001,A.D.,1,2,400,1,0,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,None,34.6,33.6,33.6,-1.0,-1.0,-1.0,34.6,33.5,33.6,508,4,114,13,0,0,114,13,22,25,41,150,,4,261,0,11.0,110.0,203.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,4300,1281,0,24656,ONE STORY,0.0,0,0.121,No,Residential,RI,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.00438399999999,-83.667264,T.C.,7,46,3200,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,16.7,18.4,18.1,10.8,-1.0,18.8,16.5,27.3,25.1,616,218,74,107,22,30,52,69,53,94,91,156,1146400.0,5,348,0,17.0,230.0,154.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,22300,18000,717,21726,CAPECOD,0.0,0,0.331,No,Residential,RI,RI,1936,N,A2,Traditional Neighborhood,TN-2, ,Good, ,42.99928,-83.719488,Other,8,49,3700,4,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,38.8,40.0,39.0,38.4,40.1,38.7,-1.0,-1.0,-1.0,22,394,32,9,29,0,0,9,0,11,34,209,5409400.0,0,321,0,15.0,86.0,185.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,0,550,1396,29602,ONE STORY,0.0,0,0.126,No,Residential,RI,RI,1925,N,B,Green Neighborhood,GN-1,Good,Good, ,43.046026,-83.698595,Dar,3,17,1100,1,5,0,0.0,0.0,JUL2016,0.0,0.0,2.0,1.0,0.0,Copper,28.9,10.1,24.1,-1.0,-1.0,-1.0,28.6,9.9,16.0,825,36,35,143,19,0,16,143,0,102,70,199,-1.0,0,332,0,13.0,117.0,129.0,COPPER,LEAD
48506.0,Private,MI,Yes,100.0,8100,1575,0,63153,ONE STORY,0.0,0,0.10300000000000001,No,Residential,RI,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.044376,-83.65199600000003,T.C.,4,21,2400,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.5,32.4,29.5,27.3,47.1,32.6,-1.0,12.3,15.2,171,758,105,131,105,105,0,26,0,153,78,391,12247700.0,0,825,0,40.0,105.0,278.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,6500,616,0,10354,ONE STORY,0.0,0,0.10300000000000001,No,Residential,RI,RI,1926,N,B,Green Neighborhood,GN-1,Fair,Good, ,43.028056899999996,-83.675421,T.C.,7,43,2600,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,52.9,43.3,49.6,53.3,43.5,49.6,-1.0,-1.0,-1.0,0,300,48,24,48,24,0,0,8,9,65,111,5102000.0,0,280,0,51.0,147.0,82.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,10800,687,0,21003,ONE STORY,0.0,0,0.121,No,Residential,RI,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.029635999999996,-83.711714,Dar,5,28,1400,1,0,0,0.0,0.0,MAY2016,31.0,0.0,1.0,1.0,0.0,None,14.6,45.1,14.6,-1.0,-1.0,-1.0,14.6,45.1,14.6,403,6,33,72,0,0,33,72,0,84,52,120,,0,82,0,8.0,84.0,96.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,12500,5039,0,86068,ONE STORY,0.0,0,0.11,No,Residential,RI,RI,1952,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.996941,-83.7302459,A.D.,8,50,3600,4,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.1,33.6,31.6,34.7,35.1,34.8,25.4,-1.0,25.9,318,873,126,167,126,84,0,73,33,146,100,492,27821300.0,0,1038,0,16.0,99.0,435.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,0,1272,0,10839,ONE STORY,0.0,0,0.25,No,Residential,RI,RI,1900,N,B,Green Neighborhood,GN-1,Good,Good, ,43.026338,-83.677413,T.C.,7,43,2600,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,52.9,43.3,49.6,53.3,43.5,49.6,-1.0,-1.0,-1.0,0,300,48,24,48,24,0,0,8,9,65,111,5102000.0,0,280,0,51.0,147.0,82.0,COPPER,LEAD
48507.0,Private,MI,Yes,100.0,7200,1880,0,12481,ONE STORY,0.0,0,0.079,No,Residential,RI,RI,1925,N,A2,Green Neighborhood,GN-2,Good,Fair, ,42.98449160000001,-83.6963561,Dar,8,54,13500,3,0,0,0.0,0.0,APR2016,6.0,0.0,1.0,1.0,0.0,None,26.5,32.0,27.9,26.8,33.9,30.9,-1.0,-1.0,25.2,93,729,93,90,93,90,0,0,0,57,60,256,7271500.0,0,511,0,,,,COPPER,LEAD
48504.0,Private,MI,Yes,100.0,9400,676,0,71653,ONE STORY,0.0,0,0.114,No,Residential,RI,RI,1951,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.023113,-83.72451099999998,Mueller,6,36,1300,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.8,30.1,29.4,37.6,-1.0,37.6,19.4,30.8,29.3,622,66,93,106,0,0,93,95,21,73,26,212,,0,453,0,11.0,88.0,182.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,226400,65903,4756,184928,ESTATE HOME,0.0,0,0.968,No,Residential,RI,RI,0,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,42.992255,-83.722117,Dar,8,50,3600,6,11,0,0.0,0.0,OCT2015,2.0,0.0,3.0,1.0,0.0,None,46.7,31.6,34.7,51.6,31.2,31.8,-1.0,-1.0,38.3,146,781,268,60,211,60,57,0,84,13,220,204,40737300.0,0,689,0,12.0,0.0,331.0,COPPER,COPPER
48503.0,Private,MI,Yes,70.0,0,750,0,38679,TWO STORY,0.0,0,0.115,Yes,Residential,RI,RI,1941,N,A2,Green Neighborhood,GN-1,Fair,Good, ,43.035559899999996,-83.71028000000003,A.D.,5,26,1000,4,5,0,0.0,0.0,FEB2016,0.0,0.0,2.0,1.0,0.0,None,51.2,33.6,36.5,-1.0,-1.0,-1.0,51.3,36.8,37.9,820,8,123,82,0,0,123,76,0,34,176,145,-1.0,23,342,0,16.0,249.0,232.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,0,71291,0,221334,TWO STORY,0.0,0,0.385,No,Residential,RI,RI,1928,N,A2,Traditional Neighborhood,TN-2, ,Good, ,43.01453400000001,-83.669353,Dar,7,42,3000,3,0,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,44.8,36.4,37.9,50.7,48.1,48.5,11.0,33.5,21.4,372,1101,233,129,196,71,24,58,102,99,283,493,33941100.0,9,972,0,24.0,85.0,195.0,GALVANIZED,LEAD
48505.0,Private,MI,Yes,100.0,0,2103,0,20504,ONE STORY,0.0,0,0.162,Yes,Residential,RI,RI,1968,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.070856,-83.722813,T.C.,1,1,100,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,51.6,32.5,42.9,-1.0,-1.0,-1.0,51.1,32.5,42.6,727,0,156,50,0,0,156,50,70,42,228,112,-1.0,0,423,0,0.0,12.0,244.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,9500,0,13826,CAPECOD,0.0,0,0.115,Yes,Residential,RI,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.034263,-83.643862,Other,4,25,2700,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.0,39.3,32.2,28.8,36.4,31.7,-1.0,43.5,43.5,93,988,105,85,93,85,12,0,59,42,81,316,11207400.0,0,747,0,50.0,153.0,298.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,12000,1167,0,54205,ONE STORY,0.0,0,0.142,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.062114,-83.726653,T.C.,1,7,300,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,34.5,39.7,36.8,-1.0,-1.0,40.6,34.1,39.6,34.8,1166,15,60,169,0,0,60,169,11,95,116,501,,0,913,0,10.0,423.0,289.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,12500,4037,0,147378,ONE STORY,0.0,0,0.10099999999999999,No,Residential,RI,RI,1946,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.994473,-83.69095,Mueller,9,55,4000,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.4,30.0,36.1,39.3,30.0,36.7,15.2,46.7,27.5,124,743,96,77,86,49,10,28,45,66,70,237,8713300.0,0,537,0,41.0,185.0,263.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,6500,1640,0,51048,TWO UNIT,0.0,0,0.096,No,Residential,RI,RI,1923,Y,B,Green Neighborhood,GN-1,Good,Good, ,43.02887,-83.667052,Dar,5,43,2600,3,0,0,0.0,0.0,AUG2016,3.0,0.0,1.0,1.0,0.0,None,43.8,32.7,43.1,44.4,43.4,43.9,25.3,6.7,8.0,140,809,86,97,86,78,0,19,0,79,72,277,9299000.0,38,568,0,71.0,159.0,199.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,9800,2739,0,15252,TWO STORY,0.0,0,0.138,No,Residential,RI,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.008113,-83.660466,T.C.,7,46,3200,3,0,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,None,51.4,44.7,46.8,-1.0,-1.0,46.3,51.9,42.5,51.3,354,125,25,61,0,0,20,61,35,41,172,145,,0,284,0,1.0,50.0,241.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,9500,4600,0,66914,ONE STORY,0.0,0,0.092,No,Residential,RI,RI,1925,N,A2,City Corridor,CC,Good,Good, ,43.001841,-83.729023,Other,8,48,3600,4,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.1,33.6,31.6,34.7,35.1,34.8,25.4,-1.0,25.9,318,873,126,167,126,84,0,73,33,146,100,492,27821300.0,0,1038,0,16.0,99.0,435.0,GALVANIZED,LEAD
48504.0,Private,MI,Yes,100.0,4800,1004,0,43103,TWO STORY,0.0,0,0.177,Yes,Residential,RI,RI,1919,Y,A2,Green Neighborhood,GN-2,Fair,Poor, ,43.041677,-83.719631,T.C.,2,11,900,3,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.3,52.2,50.7,51.5,48.5,49.0,41.5,54.2,48.4,921,105,132,60,19,8,113,52,10,84,183,181,881600.0,24,474,0,2.0,218.0,310.0,COPPER,LEAD
48506.0,Private,MI,Yes,100.0,0,6795,0,72893,ONE STORY,0.0,0,0.209,Yes,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.042971,-83.651414,T.C.,4,21,2400,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.5,32.4,29.5,27.3,47.1,32.6,-1.0,12.3,15.2,171,758,105,131,105,105,0,26,0,153,78,391,12247700.0,0,825,0,40.0,105.0,278.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,0,18319,0,90597,CAPECOD,0.0,0,0.121,No,Residential,RI,RI,1939,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.02350999999999,-83.66338700000001,Dar,7,44,3000,1,1,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,None,50.4,48.7,50.0,50.4,51.1,50.6,55.4,47.5,55.0,141,556,171,31,138,19,33,12,34,18,119,284,21489300.0,2,647,2,21.0,21.0,354.0,COPPER,COPPER
48505.0,Private,MI,No,0.0,0,415,0,4203,ONE STORY,0.0,0,0.099,No,Residential,RI,RI,0,N,C1,Community Open Space,GN-1,Good,Fair, ,43.046392,-83.689251,T.C.,3,18,2000,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,40.4,40.6,40.5,-1.0,-1.0,-1.0,40.4,40.6,40.5,547,2,35,64,0,0,35,64,0,0,61,116,-1.0,0,250,0,2.0,109.0,97.0,COPPER,LEAD
48504.0,Private,SC,Yes,100.0,0,850,0,19930,CAPECOD,0.0,0,0.115,No,Residential,RI,RI,1949,Y,A2,Green Neighborhood,GN-1,Fair,Fair, ,43.047845,-83.71423999999998,Mueller,2,16,700,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,42.4,34.0,42.4,-1.0,-1.0,-1.0,42.4,34.0,42.4,167,0,0,18,0,0,0,18,0,14,55,42,-1.0,13,150,0,3.0,37.0,148.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,8500,4102,0,11249,ONE STORY,0.0,0,0.11900000000000001,No,Residential,RI,RI,1939,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.04945,-83.6550199,T.C.,4,21,2400,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.5,32.4,29.5,27.3,47.1,32.6,-1.0,12.3,15.2,171,758,105,131,105,105,0,26,0,153,78,391,12247700.0,0,825,0,40.0,105.0,278.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,9600,4125,0,75821,ONE STORY,0.0,0,0.126,No,Residential,RI,RI,1953,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.03535000000001,-83.64786199999998,Dar,4,25,2700,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.0,39.3,32.2,28.8,36.4,31.7,-1.0,43.5,43.5,93,988,105,85,93,85,12,0,59,42,81,316,11207400.0,0,747,0,50.0,153.0,298.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,12800,10488,0,84482,TWO STORY,0.0,0,0.126,No,Residential,RI,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.012395,-83.718582,Mueller,6,37,1600,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.6,20.5,26.7,34.6,20.9,29.4,20.2,19.6,20.0,46,947,90,62,90,62,0,0,10,50,176,216,23620200.0,15,845,0,40.0,47.0,313.0,COPPER,LEAD
48507.0,Private,MI,Yes,100.0,20300,2984,0,37572,ONE STORY,0.0,0,0.23,No,Residential,RI,RI,1953,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,42.9910179,-83.6616449,Other,9,60,3300,2,5,0,0.0,0.0,FEB2016,4.0,0.0,2.0,1.0,0.0,None,35.5,17.5,31.3,46.2,43.7,45.8,29.5,11.2,12.9,302,214,38,47,32,5,6,42,2,61,100,74,3880300.0,10,288,0,22.0,33.0,204.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,17300,21542,0,115457,ONE STORY,0.0,0,0.152,No,Residential,RI,RI,1942,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.02459899999999,-83.663951,Dar,7,44,3000,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,50.4,48.7,50.0,50.4,51.1,50.6,55.4,47.5,55.0,141,556,171,31,138,19,33,12,34,18,119,284,21489300.0,2,647,2,21.0,21.0,354.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,7000,1080,0,12822,ONE STORY,0.0,0,0.129,No,Residential,RI,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.056239,-83.70947,Dar,2,6,600,2,0,0,0.0,0.0,JAN2016,2.0,0.0,2.0,1.0,0.0,None,53.5,35.0,50.3,-1.0,-1.0,-1.0,53.4,50.3,50.6,308,15,47,30,7,0,36,30,9,20,109,131,,20,246,0,7.0,183.0,160.0,GALVANIZED,LEAD
48505.0,Private,MI,Yes,100.0,11600,2299,0,46333,ONE STORY,0.0,0,0.539,No,Residential,RI,RI,1959,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.06696669999999,-83.7103145,A.D.,1,4,400,1,1,0,0.0,0.0,MAR2016,13.0,0.0,1.0,1.0,0.0,None,34.6,33.6,33.6,-1.0,-1.0,-1.0,34.6,33.5,33.6,508,4,114,13,0,0,114,13,22,25,41,150,,4,261,0,11.0,110.0,203.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,13100,1277,0,84562,TWO STORY,0.0,0,0.153,No,Residential,RI,RI,1963,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.067825,-83.727845,T.C.,1,1,100,1,1,0,0.0,0.0,JUN2016,0.0,0.0,1.0,1.0,0.0,None,33.5,30.8,33.0,-1.0,-1.0,-1.0,34.1,30.8,32.8,1210,6,30,191,0,0,30,191,13,174,233,254,,0,459,0,10.0,338.0,262.0,COPPER,COPPER
